p; n; j; ind of insep; polygon; residual poly; defining poly; automorphism; galois group; 
p=3; n=9; d=2*p^9+...; I=[ 1, 1, 0 ]; R=[ <1, 1>, <9, 0> ]; A=<t + 1>; f=x^9 + 6*x + 3; Aut=1T1; Gal=9T19
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T3
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 9*x^8 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 18*x^8 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 9*x^7 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 9*x^8 + 9*x^7 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 18*x^8 + 9*x^7 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 18*x^7 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 9*x^8 + 18*x^7 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 1, t^6 + 1>; f=x^9 + 18*x^8 + 18*x^7 + 3*x^6 + 18*x^5 + 3; Aut=1T1; Gal=9T10
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 3; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 3; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 30; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 30; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 57; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 57; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 12; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 12; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 39; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 39; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 66; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 66; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 21; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 21; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 48; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 48; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^7 + 6*x^6 + 18*x^5 + 75; Aut=9T1; Gal=9T1
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 9*x^7 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T6
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^7 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T17
p=3; n=9; d=1*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<2*t^2 + 1, t^6 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 6*x^6 + 18*x^5 + 75; Aut=3T1; Gal=9T17
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 9*x^8 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 18*x^8 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 9*x^7 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 9*x^8 + 9*x^7 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 18*x^8 + 9*x^7 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 18*x^7 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 9*x^8 + 18*x^7 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 18*x^8 + 18*x^7 + 3*x^6 + 9*x^5 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 3*x^6 + 9*x^5 + 30; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 9*x^8 + 3*x^6 + 9*x^5 + 30; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^22+...; I=[ 14, 6, 0 ]; R=[ <1, 14>, <3, 6>, <9, 0> ]; A=<t^2 + 2, t^6 + 1>; f=x^9 + 18*x^8 + 3*x^6 + 9*x^5 + 30; Aut=3T1; Gal=9T20
